 Date__(UT)__HR:MN     R.A._____(ICRF)_____DEC             delta      deldot  1-way_down_LT
*******************************************************************************************
$$SOE
 2019-May-16 00:00     05 37 07.44 +23 34 14.0  1.74153098823283  -0.1385577    14.48387157
 2019-May-17 00:00     05 41 20.78 +23 35 41.5  1.74144822592670  -0.1479193    14.48318326
 2019-May-18 00:00     05 45 34.20 +23 36 43.3  1.74136023284330  -0.1566876    14.48245144
 2019-May-19 00:00     05 49 47.66 +23 37 19.3  1.74126732056612  -0.1649747    14.48167872
 2019-May-20 00:00     05 54 01.14 +23 37 29.6  1.74116972905091  -0.1729110    14.48086707
 2019-May-21 00:00     05 58 14.61 +23 37 14.2  1.74106762540641  -0.1806190    14.48001790
 2019-May-22 00:00     06 02 28.06 +23 36 33.0  1.74096110846496  -0.1882100    14.47913203
 2019-May-23 00:00     06 06 41.45 +23 35 26.1  1.74085021847102  -0.1957752    14.47820978
 2019-May-24 00:00     06 10 54.76 +23 33 53.5  1.74073494881081  -0.2033859    14.47725111
 2019-May-25 00:00     06 15 07.97 +23 31 55.2  1.74061525671810  -0.2110967    14.47625567
 2019-May-26 00:00     06 19 21.06 +23 29 31.4  1.74049107186173  -0.2189494    14.47522285
 2019-May-27 00:00     06 23 33.99 +23 26 42.0  1.74036230221576  -0.2269781    14.47415191
 2019-May-28 00:00     06 27 46.74 +23 23 27.2  1.74022883697559  -0.2352141    14.47304191
 2019-May-29 00:00     06 31 59.29 +23 19 47.0  1.74009054786352  -0.2436865    14.47189179
 2019-May-30 00:00     06 36 11.61 +23 15 41.5  1.73994729069905  -0.2524219    14.47070036
 2019-May-31 00:00     06 40 23.68 +23 11 10.9  1.73979890513237  -0.2614479    14.46946628
 2019-Jun-01 00:00     06 44 35.47 +23 06 15.1  1.73964521913493  -0.2707771    14.46818811
 2019-Jun-02 00:00     06 48 46.96 +23 00 54.3  1.73948626327372  -0.2804059    14.46686611
 2019-Jun-03 00:00     06 52 58.12 +22 55 08.8  1.73932146123797  -0.2903018    14.46549550
 2019-Jun-04 00:00     06 57 08.93 +22 48 58.7  1.73915087920082  -0.3004060    14.46407681
 2019-Jun-05 00:00     07 01 19.36 +22 42 24.0  1.73897442486816  -0.3106163    14.46260928
 2019-Jun-06 00:00     07 05 29.40 +22 35 25.0  1.73879207399256  -0.3207998    14.46109272
 2019-Jun-07 00:00     07 09 39.00 +22 28 01.9  1.73860388627026  -0.3308001    14.45952761
 2019-Jun-08 00:00     07 13 48.16 +22 20 14.7  1.73841001304514  -0.3404620    14.45791521
 2019-Jun-09 00:00     07 17 56.85 +22 12 03.8  1.73821069409935  -0.3496340    14.45625753
 2019-Jun-10 00:00     07 22 05.05 +22 03 29.2  1.73800624980205  -0.3581914    14.45455722
 2019-Jun-11 00:00     07 26 12.74 +21 54 31.3  1.73779706354073  -0.3660420    14.45281747
 2019-Jun-12 00:00     07 30 19.90 +21 45 10.3  1.73758356109709  -0.3731313    14.45104182
 2019-Jun-13 00:00     07 34 26.51 +21 35 26.3  1.73736618901267  -0.3794443    14.44923399
 2019-Jun-14 00:00     07 38 32.57 +21 25 19.7  1.73714539236633  -0.3849927    14.44739768
 2019-Jun-15 00:00     07 42 38.04 +21 14 50.6  1.73692159974851  -0.3898292    14.44553646
 2019-Jun-16 00:00     07 46 42.93 +21 03 59.4  1.73669520200985  -0.3940274    14.44365356
 2019-Jun-17 00:00     07 50 47.22 +20 52 46.2  1.73646654183371  -0.3976795    14.44175186
 2019-Jun-18 00:00     07 54 50.91 +20 41 11.3  1.73623590594070  -0.4008857    14.43983372
 2019-Jun-19 00:00     07 58 53.97 +20 29 15.1  1.73600352392801  -0.4037431    14.43790105
 2019-Jun-20 00:00     08 02 56.42 +20 16 57.7  1.73576956750719  -0.4063514    14.43595530
 2019-Jun-21 00:00     08 06 58.23 +20 04 19.5  1.73553415719004  -0.4087904    14.43399745
 2019-Jun-22 00:00     08 10 59.40 +19 51 20.7  1.73529736956652  -0.4111316    14.43202815
 2019-Jun-23 00:00     08 14 59.93 +19 38 01.7  1.73505924323005  -0.4134354    14.43004771
 2019-Jun-24 00:00     08 18 59.81 +19 24 22.6  1.73481978430665  -0.4157544    14.42805619
 2019-Jun-25 00:00     08 22 59.04 +19 10 23.8  1.73457896991087  -0.4181369    14.42605340
 2019-Jun-26 00:00     08 26 57.62 +18 56 05.7  1.73433674951750  -0.4206311    14.42403891
 2019-Jun-27 00:00     08 30 55.54 +18 41 28.5  1.73409304454599  -0.4232857    14.42201208
 2019-Jun-28 00:00     08 34 52.79 +18 26 32.4  1.73384774821122  -0.4261498    14.41997201
 2019-Jun-29 00:00     08 38 49.39 +18 11 17.9  1.73360072551497  -0.4292710    14.41791759
 2019-Jun-30 00:00     08 42 45.32 +17 55 45.2  1.73335181642791  -0.4326870    14.41584747
 2019-Jul-01 00:00     08 46 40.58 +17 39 54.7  1.73310084513321  -0.4364126    14.41376021
 2019-Jul-02 00:00     08 50 35.18 +17 23 46.9  1.73284633074921  -0.4404394    14.41164348
 2019-Jul-03 00:00     08 54 29.12 +17 07 21.6  1.73259072080315  -0.4447004    14.40951764
 2019-Jul-04 00:00     08 58 22.39 +16 50 39.5  1.73233260880906  -0.4490830    14.40737098
 2019-Jul-05 00:00     09 02 15.00 +16 33 40.8  1.73207196355337  -0.4534425    14.40520326
 2019-Jul-06 00:00     09 06 06.94 +16 16 26.0  1.73180885119083  -0.4575951    14.40301502
 2019-Jul-07 00:00     09 09 58.21 +15 58 55.3  1.73154344423338  -0.4613609    14.40080770
 2019-Jul-08 00:00     09 13 48.83 +15 41 09.1  1.73127601128649  -0.4645866    14.39858353
 2019-Jul-09 00:00     09 17 38.78 +15 23 07.8  1.73100690153175  -0.4671515    14.39634541
 2019-Jul-10 00:00     09 21 28.09 +15 04 51.6  1.73073652061873  -0.4689791    14.39409672
 2019-Jul-11 00:00     09 25 16.74 +14 46 21.1  1.73046530668336  -0.4700327    14.39184110
 2019-Jul-12 00:00     09 29 04.76 +14 27 36.4  1.73019370919856  -0.4703092    14.38958230
 2019-Jul-13 00:00     09 32 52.14 +14 08 37.9  1.72992217127861  -0.4698324    14.38732399
 2019-Jul-14 00:00     09 36 38.90 +13 49 26.1  1.72965111580185  -0.4686476    14.38506969
 2019-Jul-15 00:00     09 40 25.06 +13 30 01.1  1.72938093481869  -0.4668155    14.38282266
 2019-Jul-16 00:00     09 44 10.61 +13 10 23.5  1.72911198180784  -0.4644082    14.38058585
 2019-Jul-17 00:00     09 47 55.58 +12 50 33.5  1.72884456672412  -0.4615033    14.37836182
 2019-Jul-18 00:00     09 51 39.97 +12 30 31.4  1.72857895368083  -0.4581817    14.37615279
 2019-Jul-19 00:00     09 55 23.80 +12 10 17.6  1.72831536146976  -0.4545171    14.37396056
 2019-Jul-20 00:00     09 59 07.09 +11 49 52.5  1.72805396444208  -0.4505937    14.37178658
 2019-Jul-21 00:00     10 02 49.85 +11 29 16.4  1.72779489276673  -0.4464762    14.36963195
 2019-Jul-22 00:00     10 06 32.09 +11 08 29.6  1.72753823975469  -0.4422290    14.36749743
 2019-Jul-23 00:00     10 10 13.83 +10 47 32.4  1.72728406236177  -0.4379138    14.36538350
 2019-Jul-24 00:00     10 13 55.09 +10 26 25.2  1.72703238225721  -0.4335918    14.36329034
 2019-Jul-25 00:00     10 17 35.88 +10 05 08.4  1.72678318570369  -0.4293248    14.36121784
 2019-Jul-26 00:00     10 21 16.22 +09 43 42.2  1.72653642170209  -0.4251798    14.35916556
 2019-Jul-27 00:00     10 24 56.13 +09 22 07.0  1.72629200028327  -0.4212227    14.35713277
 2019-Jul-28 00:00     10 28 35.61 +09 00 23.2  1.72604979141769  -0.4175318    14.35511838
 2019-Jul-29 00:00     10 32 14.69 +08 38 31.0  1.72580962341949  -0.4141647    14.35312097
 2019-Jul-30 00:00     10 35 53.39 +08 16 30.9  1.72557129644761  -0.4111607    14.35113886
 2019-Jul-31 00:00     10 39 31.72 +07 54 23.1  1.72533459857268  -0.4085191    14.34917031
 2019-Aug-01 00:00     10 43 09.69 +07 32 08.0  1.72509933357309  -0.4061844    14.34721367
 2019-Aug-02 00:00     10 46 47.31 +07 09 45.8  1.72486469434164  -0.4040371    14.34526223
 2019-Aug-03 00:00     10 50 24.61 +06 47 17.2  1.72463194178460  -0.4019108    14.34332649
 2019-Aug-04 00:00     10 54 01.61 +06 24 42.4  1.72440045934358  -0.3996055    14.34140131
 2019-Aug-05 00:00     10 57 38.31 +06 02 01.7  1.72417040505293  -0.3969365    14.33948800
 2019-Aug-06 00:00     11 01 14.74 +05 39 15.5  1.72394203644388  -0.3937458    14.33758872
 2019-Aug-07 00:00     11 04 50.89 +05 16 24.1  1.72371568940624  -0.3899223    14.33570625
 2019-Aug-08 00:00     11 08 26.81 +04 53 28.0  1.72349174938195  -0.3854032    14.33384380
 2019-Aug-09 00:00     11 12 02.49 +04 30 27.4  1.72327062794893  -0.3801611    14.33200479
 2019-Aug-10 00:00     11 15 37.97 +04 07 22.7  1.72305274193483  -0.3742014    14.33019268
 2019-Aug-11 00:00     11 19 13.25 +03 44 14.2  1.72283850057273  -0.3675465    14.32841089
 2019-Aug-12 00:00     11 22 48.36 +03 21 02.3  1.72262829518657  -0.3602346    14.32666267
 2019-Aug-13 00:00     11 26 23.33 +02 57 47.4  1.72242249093458  -0.3523137    14.32495105
 2019-Aug-14 00:00     11 29 58.16 +02 34 29.8  1.72222142511735  -0.3438361    14.32327883
 2019-Aug-15 00:00     11 33 32.88 +02 11 09.7  1.72202540167829  -0.3348643    14.32164856
 2019-Aug-16 00:00     11 37 07.51 +01 47 47.6  1.72183468783275  -0.3254609    14.32006244
 2019-Aug-17 00:00     11 40 42.08 +01 24 23.8  1.72164951355282  -0.3156934    14.31852239
 2019-Aug-18 00:00     11 44 16.61 +01 00 58.6  1.72147007038807  -0.3056286    14.31703001
 2019-Aug-19 00:00     11 47 51.11 +00 37 32.3  1.72129650944962  -0.2953338    14.31558654
 2019-Aug-20 00:00     11 51 25.60 +00 14 05.3  1.72112894445311  -0.2848778    14.31419295
 2019-Aug-21 00:00     11 55 00.12 -00 09 22.1  1.72096744849449  -0.2743307    14.31284983
 2019-Aug-22 00:00     11 58 34.68 -00 32 49.5  1.72081205383687  -0.2637633    14.31155745
 2019-Aug-23 00:00     12 02 09.30 -00 56 16.7  1.72066274989256  -0.2532530    14.31031573
 2019-Aug-24 00:00     12 05 44.01 -01 19 43.2  1.72051948069753  -0.2428807    14.30912419
 2019-Aug-25 00:00     12 09 18.82 -01 43 08.9  1.72038214124913  -0.2327351    14.30798198
 2019-Aug-26 00:00     12 12 53.76 -02 06 33.2  1.72025057419838  -0.2229068    14.30688777
 2019-Aug-27 00:00     12 16 28.85 -02 29 56.0  1.72012457227083  -0.2134770    14.30583984
 2019-Aug-28 00:00     12 20 04.10 -02 53 16.8  1.72000388694777  -0.2045033    14.30483613
 2019-Aug-29 00:00     12 23 39.54 -03 16 35.3  1.71988824835576  -0.1959985    14.30387439
 2019-Aug-30 00:00     12 27 15.18 -03 39 51.2  1.71977739690678  -0.1879125    14.30295247
 2019-Aug-31 00:00     12 30 51.05 -04 03 04.1  1.71967112248765  -0.1801241    14.30206861
 2019-Sep-01 00:00     12 34 27.16 -04 26 13.6  1.71956930172949  -0.1724582    14.30122180
 2019-Sep-02 00:00     12 38 03.51 -04 49 19.6  1.71947082775914  -0.1647098    14.30040281
 2019-Sep-03 00:00     12 41 40.14 -05 12 21.3  1.71937799024937  -0.1567030    14.29963071
 2019-Sep-04 00:00     12 45 17.06 -05 35 18.6  1.71928989231067  -0.1482769    14.29889802
 2019-Sep-05 00:00     12 48 54.28 -05 58 11.0  1.71920680852192  -0.1393270    14.29820703
 2019-Sep-06 00:00     12 52 31.82 -06 20 58.2  1.71912906020641  -0.1297952    14.29756042
 2019-Sep-07 00:00     12 56 09.70 -06 43 39.9  1.71905699330213  -0.1196523    14.29696106
 2019-Sep-08 00:00     12 59 47.94 -07 06 15.7  1.71899095879780  -0.1089082    14.29641186
 2019-Sep-09 00:00     13 03 26.55 -07 28 45.2  1.71893129853807  -0.0975843    14.29591568
 2019-Sep-10 00:00     13 07 05.56 -07 51 08.0  1.71887834108955  -0.0857030    14.29547525
 2019-Sep-11 00:00     13 10 44.97 -08 13 23.9  1.71883239920666  -0.0732973    14.29509316
 2019-Sep-12 00:00     13 14 24.81 -08 35 32.4  1.71879376475915  -0.0604063    14.29477185
 2019-Sep-13 00:00     13 18 05.10 -08 57 33.2  1.71876270556535  -0.0470738    14.29451354
 2019-Sep-14 00:00     13 21 45.85 -09 19 26.0  1.71873946289086  -0.0333489    14.29432024
 2019-Sep-15 00:00     13 25 27.08 -09 41 10.4  1.71872424727030  -0.0192877    14.29419369
 2019-Sep-16 00:00     13 29 08.82 -10 02 46.0  1.71871723574793  -0.0049513    14.29413538
 2019-Sep-17 00:00     13 32 51.06 -10 24 12.5  1.71871856783383   0.0095931    14.29414646
 2019-Sep-18 00:00     13 36 33.84 -10 45 29.6  1.71872834326813   0.0242725    14.29422776
 2019-Sep-19 00:00     13 40 17.17 -11 06 36.9  1.71874661752297   0.0390094    14.29437974
 2019-Sep-20 00:00     13 44 01.07 -11 27 34.0  1.71877340029699   0.0537208    14.29460248
 2019-Sep-21 00:00     13 47 45.55 -11 48 20.5  1.71880865146724   0.0683171    14.29489566
 2019-Sep-22 00:00     13 51 30.63 -12 08 56.3  1.71885227645948   0.0827004    14.29525848
 2019-Sep-23 00:00     13 55 16.31 -12 29 20.8  1.71890412254769   0.0967678    14.29568967
 2019-Sep-24 00:00     13 59 02.63 -12 49 33.7  1.71896397720895   0.1104148    14.29618746
 2019-Sep-25 00:00     14 02 49.58 -13 09 34.8  1.71903156958384   0.1235477    14.29674961
 2019-Sep-26 00:00     14 06 37.18 -13 29 23.5  1.71910658184406   0.1361003    14.29737347
 2019-Sep-27 00:00     14 10 25.45 -13 48 59.6  1.71918867083929   0.1480545    14.29805618
 2019-Sep-28 00:00     14 14 14.38 -14 08 22.7  1.71927750092873   0.1594565    14.29879496
 2019-Sep-29 00:00     14 18 04.00 -14 27 32.4  1.71937278323634   0.1704214    14.29958740
 2019-Sep-30 00:00     14 21 54.29 -14 46 28.3  1.71947431215839   0.1811178    14.30043179
 2019-Oct-01 00:00     14 25 45.28 -15 05 10.1  1.71958198755842   0.1917371    14.30132730
 2019-Oct-02 00:00     14 29 36.93 -15 23 37.0  1.71969462275333   0.2024717    14.30226406
 2019-Oct-03 00:00     14 33 29.32 -15 41 49.3  1.71981471567626   0.2134348    14.30326284
 2019-Oct-04 00:00     14 37 22.40 -15 59 46.4  1.71994123962095   0.2247522    14.30431511
 2019-Oct-05 00:00     14 41 16.19 -16 17 27.8  1.72007441829350   0.2364822    14.30542272
 2019-Oct-06 00:00     14 45 10.69 -16 34 53.1  1.72021449720129   0.2486484    14.30658772
 2019-Oct-07 00:00     14 49 05.91 -16 52 02.1  1.72036172942506   0.2612536    14.30781222
 2019-Oct-08 00:00     14 53 01.83 -17 08 54.3  1.72051636995091   0.2742982    14.30909832
 2019-Oct-09 00:00     14 56 58.48 -17 25 29.4  1.72067866857734   0.2877687    14.31044812
 2019-Oct-10 00:00     15 00 55.85 -17 41 47.1  1.72084886399035   0.3016425    14.31186359
 2019-Oct-11 00:00     15 04 53.94 -17 57 46.9  1.72102718621833   0.3159045    14.31334665
 2019-Oct-12 00:00     15 08 52.75 -18 13 28.6  1.72121385064383   0.3305228    14.31489909
 2019-Oct-13 00:00     15 12 52.28 -18 28 51.8  1.72140905322398   0.3454637    14.31652254
 2019-Oct-14 00:00     15 16 52.53 -18 43 56.2  1.72161296759659   0.3606811    14.31821845
 2019-Oct-15 00:00     15 20 53.50 -18 58 41.4  1.72182573828113   0.3761213    14.31998801
 2019-Oct-16 00:00     15 24 55.19 -19 13 07.1  1.72204747592951   0.3917189    14.32183214
 2019-Oct-17 00:00     15 28 57.59 -19 27 13.0  1.72227824907333   0.4073951    14.32375142
 2019-Oct-18 00:00     15 33 00.70 -19 40 58.9  1.72251807813956   0.4230617    14.32574602
 2019-Oct-19 00:00     15 37 04.52 -19 54 24.2  1.72276692771819   0.4386169    14.32781564
 2019-Oct-20 00:00     15 41 09.04 -20 07 28.9  1.72302470743575   0.4539630    14.32995953
 2019-Oct-21 00:00     15 45 14.26 -20 20 12.5  1.72329126214885   0.4689845    14.33217640
 2019-Oct-22 00:00     15 49 20.16 -20 32 34.7  1.72356637134315   0.4835652    14.33446441
 2019-Oct-23 00:00     15 53 26.74 -20 44 35.4  1.72384974879365   0.4975983    14.33682119
 2019-Oct-24 00:00     15 57 33.99 -20 56 14.1  1.72414104976101   0.5109884    14.33924386
 2019-Oct-25 00:00     16 01 41.89 -21 07 30.6  1.72443988276677   0.5236729    14.34172918
 2019-Oct-26 00:00     16 05 50.44 -21 18 24.7  1.72474583310999   0.5356364    14.34427369
 2019-Oct-27 00:00     16 09 59.61 -21 28 56.0  1.72505849435843   0.5469239    14.34687402
 2019-Oct-28 00:00     16 14 09.39 -21 39 04.2  1.72537750407675   0.5576414    14.34952714
 2019-Oct-29 00:00     16 18 19.76 -21 48 49.1  1.72570257487080   0.5679398    14.35223067
 2019-Oct-30 00:00     16 22 30.70 -21 58 10.5  1.72603351349203   0.5779888    14.35498300
 2019-Oct-31 00:00     16 26 42.20 -22 07 08.1  1.72637022462486   0.5879533    14.35778335
 2019-Nov-01 00:00     16 30 54.22 -22 15 41.6  1.72671270000113   0.5979698    14.36063163
 2019-Nov-02 00:00     16 35 06.75 -22 23 50.9  1.72706311091815   0.6081343    14.36354591
 2019-Nov-03 00:00     16 39 19.75 -22 31 35.6  1.72741734076423   0.6185128    14.36649195
 2019-Nov-04 00:00     16 43 33.22 -22 38 55.6  1.72777763661123   0.6291438    14.36948843
 2019-Nov-05 00:00     16 47 47.12 -22 45 50.6  1.72814415057581   0.6400469    14.37253664
 2019-Nov-06 00:00     16 52 01.43 -22 52 20.5  1.72851704295694   0.6512316    14.37563789
