# time flux_white_norm err_white_norm
2.45978123152406e+06 1.00031956847498e+00 1.62023191694720e-04
2.45978123160321e+06 1.00089497253248e+00 1.62061506293747e-04
2.45978123168236e+06 1.00070829391838e+00 1.62076271539571e-04
2.45978123176151e+06 1.00031107075599e+00 1.62052611833259e-04
2.45978123184066e+06 1.00034677925602e+00 1.62102425226118e-04
2.45978123191981e+06 1.00004438702156e+00 1.62047270742842e-04
2.45978123199896e+06 1.00065812121580e+00 1.62033002086004e-04
2.45978123207810e+06 1.00079941839442e+00 1.62042249676437e-04
2.45978123215725e+06 1.00046556651942e+00 1.62043816690568e-04
2.45978123223640e+06 1.00012330732670e+00 1.62006605622619e-04
2.45978123231555e+06 1.00020665729386e+00 1.62013999280841e-04
2.45978123239470e+06 9.99910954753082e-01 1.62031534389670e-04
2.45978123247385e+06 1.00041232017380e+00 1.62078997261333e-04
2.45978123255300e+06 1.00085429196282e+00 1.62068535786714e-04
2.45978123263215e+06 1.00046484330929e+00 1.62027363042195e-04
2.45978123271130e+06 1.00034506163197e+00 1.62039612237161e-04
2.45978123279045e+06 1.00031640443067e+00 1.62011439088740e-04
2.45978123286960e+06 1.00040228563329e+00 1.62076227398328e-04
2.45978123294874e+06 1.00033086863322e+00 1.61995415817488e-04
2.45978123302789e+06 1.00048699161944e+00 1.62055116848806e-04
2.45978123310704e+06 1.00019391071537e+00 1.62032196508317e-04
2.45978123318619e+06 1.00082536355773e+00 1.62024361437663e-04
2.45978123326534e+06 1.00090808071604e+00 1.62066284583315e-04
2.45978123334449e+06 1.00070793231332e+00 1.62062731213244e-04
2.45978123342364e+06 1.00070675709686e+00 1.62060314480183e-04
2.45978123350279e+06 1.00055497337140e+00 1.62081667806542e-04
2.45978123358194e+06 1.00038583260289e+00 1.62037736234328e-04
2.45978123366109e+06 1.00088132194133e+00 1.62077650953418e-04
2.45978123374024e+06 1.00078115733870e+00 1.62055988638358e-04
2.45978123381939e+06 1.00089587654514e+00 1.62050824112913e-04
2.45978123389853e+06 1.00016606712547e+00 1.61998229821737e-04
2.45978123397768e+06 1.00071019234497e+00 1.62056496262653e-04
2.45978123405683e+06 9.99924514942968e-01 1.61995857229919e-04
2.45978123413598e+06 1.00011282077985e+00 1.62013646150896e-04
2.45978123421513e+06 1.00126127846193e+00 1.62119386498787e-04
2.45978123429428e+06 1.00064709226136e+00 1.62053097386933e-04
2.45978123437343e+06 1.00048997486122e+00 1.62016327731416e-04
2.45978123445258e+06 1.00004782226966e+00 1.62025762922132e-04
2.45978123453173e+06 1.00080330564885e+00 1.62031788201818e-04
2.45978123461088e+06 1.00111121236053e+00 1.62066030771167e-04
2.45978123469003e+06 1.00029018806356e+00 1.62027219583155e-04
2.45978123476917e+06 1.00003055562788e+00 1.61990703739785e-04
2.45978123484832e+06 1.00046258327765e+00 1.62037979011165e-04
2.45978123492747e+06 1.00012321692543e+00 1.62002136321753e-04
2.45978123500662e+06 1.00068524159558e+00 1.62028941091637e-04
2.45978123508577e+06 1.00086260887928e+00 1.62089348382845e-04
2.45978123516492e+06 1.00041946187381e+00 1.62032615850126e-04
2.45978123524407e+06 9.99982190950616e-01 1.62053936070553e-04
2.45978123532322e+06 1.00044368941307e+00 1.62058107418027e-04
2.45978123540237e+06 1.00058489619042e+00 1.62091136103191e-04
2.45978123548152e+06 1.00023658011288e+00 1.62068624069200e-04
2.45978123556067e+06 1.00042823079660e+00 1.62005193102839e-04
2.45978123563982e+06 1.00058290736257e+00 1.62028985232880e-04
2.45978123571896e+06 1.00081080895392e+00 1.62093608012805e-04
2.45978123579811e+06 1.00048879964476e+00 1.62032847591653e-04
2.45978123587726e+06 1.00070386425635e+00 1.62053307057838e-04
2.45978123595641e+06 1.00081144176278e+00 1.62025155980039e-04
2.45978123603556e+06 1.00012430174062e+00 1.62015687683390e-04
2.45978123611471e+06 1.00080167842606e+00 1.62060932457587e-04
2.45978123619386e+06 1.00030899152687e+00 1.62072442286730e-04
2.45978123627301e+06 1.00025113471669e+00 1.61994621275112e-04
2.45978123635216e+06 1.00014717326090e+00 1.62019296230015e-04
2.45978123643131e+06 1.00102117269969e+00 1.62111474180958e-04
2.45978123651046e+06 1.00028259435723e+00 1.62081689877163e-04
2.45978123658960e+06 1.00096557592115e+00 1.62093078317888e-04
2.45978123666875e+06 1.00047144260170e+00 1.62075885303693e-04
2.45978123674790e+06 1.00029100167495e+00 1.62012211560495e-04
2.45978123682705e+06 1.00065992924112e+00 1.62051353807830e-04
2.45978123690620e+06 1.00055009170304e+00 1.62036743056358e-04
2.45978123698535e+06 1.00060198202967e+00 1.62087991039619e-04
2.45978123706450e+06 9.99991773484803e-01 1.62014473799204e-04
2.45978123714365e+06 1.00155101451917e+00 1.62168692267350e-04
2.45978123722280e+06 1.00085293594383e+00 1.62107225586308e-04
2.45978123730195e+06 1.00103554650096e+00 1.62059067490065e-04
2.45978123738110e+06 1.00051700483972e+00 1.62022375081723e-04
2.45978123746024e+06 1.00062024308539e+00 1.62078048224606e-04
2.45978123753939e+06 1.00046782655107e+00 1.61982559680430e-04
2.45978123761854e+06 1.00123506209482e+00 1.62121979796820e-04
2.45978123769769e+06 1.00074463522728e+00 1.62070345577682e-04
2.45978123777684e+06 1.00027472944709e+00 1.62040406779537e-04
2.45978123785599e+06 1.00016019104319e+00 1.62043684266838e-04
2.45978123793514e+06 1.00065161232466e+00 1.62076315680814e-04
2.45978123801429e+06 1.00037073559148e+00 1.62024195908001e-04
2.45978123809344e+06 1.00040743850544e+00 1.62041057862873e-04
2.45978123817259e+06 1.00077437724376e+00 1.62097106206323e-04
2.45978123825174e+06 1.00087634987170e+00 1.62078544813591e-04
2.45978123833089e+06 1.00026587012303e+00 1.62028234831747e-04
2.45978123841003e+06 9.99775081650423e-01 1.61976015741137e-04
2.45978123848918e+06 1.00056112065748e+00 1.62045427845941e-04
2.45978123856833e+06 1.00073704152094e+00 1.62088895935103e-04
2.45978123864748e+06 9.99891337678380e-01 1.62082616843269e-04
2.45978123872663e+06 1.00029353291040e+00 1.62053803646823e-04
2.45978123880578e+06 1.00054792207266e+00 1.62046266529561e-04
2.45978123888493e+06 1.00009139567983e+00 1.62014738646663e-04
2.45978123896408e+06 1.00096937277432e+00 1.62112136299605e-04
2.45978123904323e+06 1.00036196666869e+00 1.61982846598510e-04
2.45978123912238e+06 1.00051176156630e+00 1.62036555456075e-04
2.45978123920153e+06 1.00012647137100e+00 1.61997611844333e-04
2.45978123928068e+06 1.00035093771425e+00 1.62085607412490e-04
2.45978123935982e+06 1.00080384805645e+00 1.62091036785394e-04
2.45978123943897e+06 1.00049820137641e+00 1.62030574317632e-04
2.45978123951812e+06 1.00022871520274e+00 1.61993926050533e-04
2.45978123959727e+06 9.99927317382211e-01 1.62001507309038e-04
2.45978123967642e+06 1.00058507699295e+00 1.62064651357320e-04
2.45978123975557e+06 1.00069862098293e+00 1.62089072500075e-04
2.45978123983472e+06 9.99834294479592e-01 1.62019417618434e-04
2.45978123991387e+06 1.00024381221415e+00 1.62027164406601e-04
2.45978123999302e+06 1.00067276622088e+00 1.62013381303437e-04
2.45978124007217e+06 1.00052251931694e+00 1.62077893730255e-04
2.45978124015132e+06 1.00037787729149e+00 1.62052435268287e-04
2.45978124023046e+06 1.00053237305493e+00 1.61988860842885e-04
2.45978124030961e+06 1.00046104645613e+00 1.62028466573273e-04
2.45978124038876e+06 1.00019336830778e+00 1.62005082749731e-04
2.45978124046791e+06 9.99666871335133e-01 1.62006164210187e-04
2.45978124054706e+06 1.00012800819252e+00 1.62008128495506e-04
2.45978124062621e+06 1.00037417083959e+00 1.62031843378372e-04
2.45978124070536e+06 1.00058715622207e+00 1.62095130885693e-04
2.45978124078451e+06 1.00056527911572e+00 1.62026237440496e-04
2.45978124086366e+06 1.00028756642685e+00 1.62044589162322e-04
2.45978124094281e+06 1.00060586928411e+00 1.62091588550933e-04
2.45978124102196e+06 1.00045670719536e+00 1.62054995460387e-04
2.45978124110110e+06 1.00040789051177e+00 1.62011483229983e-04
2.45978124118025e+06 1.00043654771307e+00 1.62058890925093e-04
2.45978124125940e+06 1.00054331160810e+00 1.62064232015510e-04
2.45978124133855e+06 1.00060388045626e+00 1.62041653769655e-04
2.45978124141770e+06 1.00094595884645e+00 1.62109918202138e-04
2.45978124149685e+06 1.00062512475375e+00 1.62044114643959e-04
2.45978124157600e+06 1.00041458020545e+00 1.62044169820513e-04
2.45978124165515e+06 1.00025330434707e+00 1.62032130296452e-04
2.45978124173430e+06 1.00035012410286e+00 1.61987823523672e-04
2.45978124181345e+06 1.00055443096381e+00 1.62060126879900e-04
2.45978124189260e+06 1.00039460152568e+00 1.62113339148480e-04
2.45978124197175e+06 1.00055443096381e+00 1.62015599400904e-04
2.45978124205089e+06 9.99942956801213e-01 1.61973665219941e-04
2.45978124213004e+06 1.00031830285726e+00 1.62031148153793e-04
2.45978124220919e+06 1.00053255385746e+00 1.62075421820641e-04
2.45978124228834e+06 1.00044432222193e+00 1.62035054653809e-04
2.45978124236749e+06 1.00012502495075e+00 1.61993065296292e-04
2.45978124244664e+06 1.00034686965729e+00 1.62062400153921e-04
2.45978124252579e+06 1.00016100465458e+00 1.62040826121346e-04
2.45978124260494e+06 1.00029235769394e+00 1.62030717776672e-04
2.45978124268409e+06 1.00037091639402e+00 1.62053141528176e-04
2.45978124276324e+06 1.00050000940173e+00 1.62024251084555e-04
2.45978124284239e+06 1.00060984693981e+00 1.62062642930758e-04
2.45978124292153e+06 1.00084335340965e+00 1.62050614442008e-04
2.45978124300068e+06 1.00053607950683e+00 1.62059299231592e-04
2.45978124307983e+06 1.00029805297370e+00 1.62062444295164e-04
2.45978124315898e+06 1.00036594432439e+00 1.62021227409402e-04
2.45978124323813e+06 9.99690556466800e-01 1.61966083961436e-04
2.45978124331728e+06 1.00045119271814e+00 1.62005446914987e-04
2.45978124339643e+06 1.00060532687651e+00 1.62060413797980e-04
2.45978124347558e+06 1.00007512345197e+00 1.61975519152152e-04
2.45978124355473e+06 1.00063805213477e+00 1.62088520734536e-04
2.45978124363388e+06 1.00070865552345e+00 1.62074947302277e-04
2.45978124371303e+06 9.99648248674356e-01 1.61946054872371e-04
2.45978124379218e+06 1.00033611190664e+00 1.62059828926509e-04
2.45978124387132e+06 1.00070350265129e+00 1.62065765923708e-04
2.45978124395047e+06 1.00033412307879e+00 1.62044059467405e-04
2.45978124402962e+06 1.00008624280768e+00 1.62006583551997e-04
2.45978124410877e+06 1.00007557545830e+00 1.62017828533681e-04
2.45978124418792e+06 1.00090428386287e+00 1.62062124271151e-04
2.45978124426707e+06 9.99824711945406e-01 1.61959981434575e-04
2.45978124434622e+06 1.00123822613913e+00 1.62119463745962e-04
2.45978124442537e+06 1.00015711740015e+00 1.61955125897831e-04
2.45978124450452e+06 1.00058073773219e+00 1.62104025346181e-04
2.45978124458367e+06 1.00046439130296e+00 1.62015014529433e-04
2.45978124466282e+06 1.00037968531681e+00 1.61985329543435e-04
2.45978124474196e+06 1.00040734810418e+00 1.62043121465989e-04
2.45978124482111e+06 1.00095608378823e+00 1.62059288196281e-04
2.45978124490026e+06 1.00063289926261e+00 1.62062091165219e-04
2.45978124497941e+06 1.00067068699176e+00 1.62054642330442e-04
2.45978124505856e+06 1.00033565990031e+00 1.62040660591685e-04
2.45978124513771e+06 1.00074734726525e+00 1.62080144933654e-04
2.45978124521686e+06 1.00055922223090e+00 1.62051353807830e-04
2.45978124529601e+06 1.00050778391060e+00 1.62042966971638e-04
2.45978124537516e+06 1.00027084219266e+00 1.62056540403897e-04
2.45978124545431e+06 1.00054584284355e+00 1.62047336954706e-04
2.45978124553346e+06 1.00097877450598e+00 1.62098739432318e-04
2.45978124561261e+06 1.00032698137879e+00 1.62027638924965e-04
2.45978124569175e+06 1.00068433758292e+00 1.62066041806478e-04
2.45978124577090e+06 1.00111735964661e+00 1.62036478208899e-04
2.45978124585005e+06 1.00109927939343e+00 1.62065843170884e-04
2.45978124592920e+06 9.99997559165821e-01 1.61979425652168e-04
2.45978124600835e+06 1.00038863504213e+00 1.62072420216108e-04
2.45978124608750e+06 1.00044603984599e+00 1.62162159363369e-04
2.45978124616665e+06 1.00098971305915e+00 1.62098066278360e-04
2.45978124624580e+06 1.00087354743246e+00 1.62094281166763e-04
2.45978124632495e+06 1.00085899282865e+00 1.62033553851543e-04
2.45978124640410e+06 1.00100905893005e+00 1.62129903149960e-04
2.45978124648325e+06 1.00069690335888e+00 1.62064154768335e-04
2.45978124656239e+06 1.00080872972480e+00 1.62093420412522e-04
2.45978124664154e+06 1.00094523563632e+00 1.62067476396879e-04
2.45978124672069e+06 1.00107279182252e+00 1.62081689877163e-04
2.45978124679984e+06 1.00101701424145e+00 1.62067575714676e-04
2.45978124687899e+06 1.00079779117163e+00 1.62068888916659e-04
2.45978124695814e+06 1.00067005418290e+00 1.62022551646695e-04
2.45978124703729e+06 1.00074870328424e+00 1.62055293413778e-04
2.45978124711644e+06 1.00066309328543e+00 1.62059475796564e-04
2.45978124719559e+06 1.00096440070470e+00 1.62118040190872e-04
2.45978124727474e+06 1.00087752508816e+00 1.62072607816392e-04
2.45978124735389e+06 1.00051447360428e+00 1.62012531584507e-04
2.45978124743304e+06 1.00102867600476e+00 1.62071239437855e-04
2.45978124751218e+06 1.00131642323414e+00 1.62165602380332e-04
2.45978124759133e+06 1.00087372823499e+00 1.62072585745770e-04
2.45978124767048e+06 1.00086495931220e+00 1.62093751471846e-04
2.45978124774963e+06 1.00090699590084e+00 1.62083190679429e-04
2.45978124782878e+06 1.00122801079608e+00 1.62125864226214e-04
2.45978124790793e+06 1.00068976165887e+00 1.62070124871466e-04
2.45978124798708e+06 1.00153564630396e+00 1.62088178639902e-04
2.45978124806623e+06 1.00068316236646e+00 1.62057930853055e-04
2.45978124814538e+06 1.00080854892227e+00 1.62019119665043e-04
2.45978124822453e+06 1.00037037398642e+00 1.62072971981647e-04
2.45978124830368e+06 1.00098645861358e+00 1.62096642723270e-04
2.45978124838282e+06 1.00083666371597e+00 1.62048252885501e-04
2.45978124846197e+06 1.00098112493889e+00 1.62093056247266e-04
2.45978124854112e+06 1.00083829093876e+00 1.62108781565128e-04
2.45978124862027e+06 1.00144840908236e+00 1.62106188267094e-04
2.45978124869942e+06 1.00130684069995e+00 1.62064629286698e-04
2.45978124877857e+06 1.00063054882970e+00 1.62033631098718e-04
2.45978124885772e+06 1.00075629699058e+00 1.62060005491481e-04
2.45978124893687e+06 1.00133170104808e+00 1.62104753676693e-04
2.45978124901602e+06 1.00070946913484e+00 1.62064099591781e-04
2.45978124909517e+06 1.00077989172098e+00 1.62074781772615e-04
2.45978124917432e+06 9.99915746020175e-01 1.62003394347182e-04
2.45978124925346e+06 1.00042967721686e+00 1.62090187066464e-04
2.45978124933261e+06 1.00083133004128e+00 1.62042911795084e-04
2.45978124941176e+06 1.00062060469045e+00 1.62088156569280e-04
2.45978124949091e+06 1.00083467488812e+00 1.62075443891262e-04
2.45978124957006e+06 1.00054078037266e+00 1.62092592764214e-04
2.45978124964921e+06 1.00073622790955e+00 1.62049510910930e-04
2.45978124972836e+06 1.00079471752859e+00 1.62076194292395e-04
2.45978124980751e+06 1.00106980858074e+00 1.62055039601631e-04
2.45978124988666e+06 1.00059113387777e+00 1.62070588354519e-04
2.45978124996581e+06 1.00004691825701e+00 1.62027627889654e-04
2.45978125004496e+06 1.00081560022101e+00 1.62101454118770e-04
2.45978125012411e+06 1.00119103667832e+00 1.62110138908353e-04
2.45978125020325e+06 1.00055253253722e+00 1.62038376282353e-04
2.45978125028240e+06 1.00084606544762e+00 1.62017905780857e-04
2.45978125036155e+06 1.00068153514367e+00 1.62071934662434e-04
2.45978125044070e+06 1.00117349883274e+00 1.62096510299541e-04
2.45978125051985e+06 1.00085212233244e+00 1.62116738024200e-04
2.45978125059900e+06 1.00092245451732e+00 1.62035087759741e-04
2.45978125067815e+06 1.00080258243872e+00 1.62093023141334e-04
2.45978125075730e+06 1.00029841457876e+00 1.62001716979943e-04
2.45978125083645e+06 1.00077980131971e+00 1.62102656967645e-04
2.45978125091560e+06 1.00072836299941e+00 1.62090639514206e-04
2.45978125099475e+06 1.00107098379720e+00 1.62071416002828e-04
2.45978125107390e+06 1.00095906703001e+00 1.62009717580258e-04
2.45978125115304e+06 1.00055054370937e+00 1.62088288993010e-04
2.45978125123219e+06 1.00087137780208e+00 1.62092548622971e-04
2.45978125131134e+06 1.00085528637675e+00 1.62065710747154e-04
2.45978125139049e+06 1.00095753020849e+00 1.62075278361600e-04
2.45978125146964e+06 1.00114457042765e+00 1.62079295214724e-04
2.45978125154879e+06 1.00078766622985e+00 1.62061550434991e-04
2.45978125162794e+06 1.00094098677683e+00 1.62110160978975e-04
2.45978125170709e+06 1.00119293510491e+00 1.62094027354615e-04
2.45978125178624e+06 1.00073658951461e+00 1.62068270939255e-04
2.45978125186539e+06 1.00116057145171e+00 1.62057136310679e-04
2.45978125194454e+06 1.00122620277076e+00 1.62132419200818e-04
2.45978125202368e+06 1.00022021748375e+00 1.62037537598734e-04
2.45978125210283e+06 1.00110813871749e+00 1.62070180048020e-04
2.45978125218198e+06 1.00081831225899e+00 1.62085276353167e-04
2.45978125226113e+06 1.00086224727422e+00 1.62035396748443e-04
2.45978125234028e+06 1.00099676435789e+00 1.62090286384261e-04
2.45978125241943e+06 1.00123063243279e+00 1.62111275545364e-04
2.45978125249858e+06 1.00157081239640e+00 1.62119728593421e-04
2.45978125257773e+06 1.00092164090592e+00 1.62061550434991e-04
2.45978125265688e+06 1.00114212959347e+00 1.62137627867506e-04
2.45978125273603e+06 1.00094478362999e+00 1.62018325122667e-04
2.45978125281518e+06 1.00041539381684e+00 1.62005777974310e-04
2.45978125289432e+06 1.00078540619820e+00 1.62111650745930e-04
2.45978125297347e+06 1.00064410901959e+00 1.62034745665107e-04
2.45978125305262e+06 1.00091793445402e+00 1.62019704536514e-04
2.45978125313177e+06 1.00042931561179e+00 1.62073656170916e-04
2.45978125321092e+06 1.00088746922741e+00 1.62082705125755e-04
2.45978125329007e+06 1.00081541941848e+00 1.62035374677821e-04
2.45978125336922e+06 1.00122602196823e+00 1.62116219364593e-04
2.45978125344837e+06 1.00113977916056e+00 1.62064209944888e-04
2.45978125352752e+06 1.00135393975949e+00 1.62137914785586e-04
2.45978125360667e+06 1.00073053262979e+00 1.62071769132773e-04
2.45978125368582e+06 1.00084886788687e+00 1.62063702320593e-04
2.45978125376497e+06 1.00072763978929e+00 1.62030188081755e-04
2.45978125384411e+06 1.00094514523506e+00 1.62075819091829e-04
2.45978125392326e+06 1.00045806321435e+00 1.62053947105863e-04
2.45978125400241e+06 1.00051320798655e+00 1.62048650156689e-04
2.45978125408156e+06 1.00087752508816e+00 1.62097911784010e-04
2.45978125416071e+06 1.00075783381210e+00 1.62080332533938e-04
2.45978125423986e+06 1.00126480411130e+00 1.62077882694944e-04
2.45978125431901e+06 1.00072818219688e+00 1.62053262916595e-04
2.45978125439816e+06 1.00072158290447e+00 1.62036952727263e-04
2.45978125447731e+06 1.00048120593842e+00 1.62036798232912e-04
2.45978125455646e+06 1.00030582748256e+00 1.62040693697617e-04
2.45978125463561e+06 1.00078730462478e+00 1.62092846576362e-04
