2453098.90550 15.077 0.003 3.65 635.0
2453099.91888 15.064 0.004 5.82 876.0
2453101.75755 15.073 0.004 5.38 1113.0
2453103.79049 15.070 0.003 3.75 1032.0
2453106.86242 15.073 0.004 3.74 1633.0
2453108.78243 15.071 0.003 3.49 805.0
2453109.84188 15.074 0.003 3.86 733.0
2453110.84823 15.069 0.003 4.39 827.0
2453112.83354 15.072 0.003 4.95 610.0
2453114.79814 15.067 0.003 3.75 694.0
2453116.88608 15.070 0.003 4.51 740.0
2453122.92412 15.063 0.004 5.03 848.0
2453125.88464 15.089 0.004 6.18 810.0
2453127.82792 15.067 0.004 4.61 931.0
2453128.83407 15.072 0.003 4.48 948.0
2453130.71526 15.068 0.004 3.89 1271.0
2453131.68181 15.083 0.004 4.82 1408.0
2453134.82925 15.078 0.004 4.16 1226.0
2453135.91339 15.067 0.003 4.38 821.0
2453138.66768 15.066 0.003 4.35 796.0
2453139.89287 15.078 0.003 4.75 782.0
2453140.89245 15.071 0.003 4.98 707.0
2453142.78144 15.063 0.003 4.22 762.0
2453144.80154 15.062 0.003 4.68 668.0
2453146.83062 15.072 0.003 4.98 645.0
2453151.76440 15.063 0.004 5.87 678.0
2453151.92037 15.072 0.004 5.45 841.0
2453152.76933 15.070 0.003 4.33 741.0
2453153.77267 15.070 0.004 5.77 756.0
2453154.83696 15.085 0.005 7.57 755.0
2453156.87776 15.073 0.003 4.48 922.0
2453162.58200 15.083 0.004 5.92 1200.0
2453163.76858 15.072 0.003 4.35 867.0
2453164.75083 15.078 0.003 4.11 739.0
2453164.88384 15.075 0.004 5.19 853.0
2453165.72439 15.074 0.003 3.58 770.0
2453167.61071 15.082 0.004 6.28 737.0
2453168.87260 15.083 0.003 4.13 882.0
2453169.74055 15.077 0.003 4.15 684.0
2453170.82548 15.066 0.003 3.72 677.0
2453171.79678 15.070 0.002 3.53 722.0
2453172.76774 15.070 0.003 4.41 670.0
2453173.86572 15.088 0.004 5.39 812.0
2453174.72454 15.063 0.003 3.97 642.0
2453175.73326 15.076 0.003 3.75 745.0
2453177.77376 15.073 0.004 7.48 804.0
2453179.51852 15.071 0.003 4.75 761.0
2453179.89780 15.068 0.004 5.36 891.0
2453180.73560 15.073 0.003 3.74 545.0
2453182.80023 15.074 0.003 4.67 704.0
2453183.75518 15.070 0.004 5.40 662.0
2453184.71621 15.074 0.003 4.16 669.0
2453185.71976 15.068 0.003 4.41 855.0
2453193.55117 15.072 0.003 3.72 758.0
2453194.56283 15.075 0.004 5.45 1166.0
2453195.69437 15.066 0.003 3.69 673.0
2453195.81493 15.072 0.003 3.95 722.0
2453196.61580 15.073 0.003 4.28 875.0
2453197.53874 15.060 0.003 4.19 774.0
2453197.84400 15.075 0.004 4.88 1089.0
2453199.63772 15.069 0.003 4.64 541.0
2453202.53200 15.079 0.003 4.58 697.0
2453202.82178 15.068 0.004 6.31 836.0
2453203.67362 15.066 0.003 4.31 581.0
2453204.66801 15.067 0.003 4.47 528.0
2453205.52694 15.076 0.003 4.33 608.0
2453206.73225 15.077 0.003 4.87 602.0
2453209.65225 15.073 0.003 4.56 603.0
2453210.65231 15.070 0.003 4.25 721.0
2453211.62274 15.076 0.003 5.75 575.0
2453217.66696 15.082 0.004 5.01 1140.0
2453218.66525 15.067 0.004 4.99 1128.0
2453219.62146 15.076 0.004 7.15 837.0
2453223.66647 15.072 0.004 6.20 729.0
2453224.71457 15.082 0.003 4.12 815.0
2453226.63646 15.074 0.004 5.98 543.0
2453228.61575 15.071 0.004 5.87 584.0
2453229.64823 15.064 0.003 4.40 606.0
2453230.68173 15.068 0.003 4.47 604.0
2453231.58577 15.076 0.003 4.57 700.0
2453232.62222 15.083 0.004 6.53 623.0
2453238.63407 15.068 0.004 5.23 669.0
2453239.71308 15.065 0.004 6.55 680.0
2453240.48620 15.069 0.003 4.08 833.0
2453245.57006 15.082 0.005 6.39 1779.0
2453246.67577 15.064 0.004 6.87 956.0
2453247.59492 15.078 0.003 4.42 869.0
2453249.54245 15.072 0.003 4.76 718.0
2453250.67339 15.080 0.004 5.17 1084.0
2453253.64265 15.068 0.004 7.08 582.0
2453256.65261 15.068 0.004 5.84 723.0
2453260.56236 15.080 0.003 4.90 683.0
2453265.49287 15.068 0.004 6.43 822.0
2453267.54650 15.072 0.003 4.79 925.0
2453272.60446 15.090 0.003 5.23 887.0
2453275.49855 15.082 0.004 5.78 1074.0
2453278.61438 15.093 0.003 4.90 888.0
2453282.49389 15.081 0.003 4.24 820.0
2453288.56024 15.080 0.003 5.25 620.0
2453293.53082 15.102 0.002 5.03 379.0
2453300.52462 15.065 0.004 4.88 1122.0
2453314.52591 15.083 0.005 6.44 1325.0
2453417.85975 15.085 0.003 4.17 633.0
2453422.88609 15.080 0.003 4.46 659.0
2453426.87713 15.072 0.003 4.15 822.0
2453429.86217 15.069 0.003 3.86 962.0
2453432.90249 15.067 0.003 3.45 1104.0
2453442.90499 15.074 0.003 4.62 682.0
2453445.81800 15.077 0.003 3.88 579.0
2453447.86833 15.071 0.003 4.63 688.0
2453449.88517 15.076 0.003 4.35 617.0
2453452.90234 15.074 0.003 3.50 626.0
2453453.77422 15.079 0.004 5.05 1136.0
2453455.84484 15.075 0.004 5.37 966.0
2453456.85594 15.061 0.003 3.54 830.0
